"git_url","branch_name","version_2","version2_2","version3_2"
"https://github.com/apache/hadoop/blob/release-0.23.5/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/JniBasedUnixGroupsMapping.java","Hadoop/release-0.23.5",0,23,5
"https://github.com/apache/hadoop/blob/release-0.23.5/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/JniBasedUnixGroupsNetgroupMapping.java","Hadoop/release-0.23.5",0,23,5
"https://github.com/apache/hadoop/blob/release-0.23.5/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/blockmanagement/BlockManager.java","Hadoop/release-0.23.5",0,23,5
"https://github.com/apache/hadoop/blob/release-0.23.5/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/datanode/DataNode.java","Hadoop/release-0.23.5",0,23,5
"https://github.com/apache/hadoop/blob/release-0.23.5/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/LeaseManager.java","Hadoop/release-0.23.5",0,23,5
"https://github.com/apache/hadoop/blob/release-0.23.5/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/NameNode.java","Hadoop/release-0.23.5",0,23,5
"https://github.com/apache/hadoop/blob/release-0.23.5/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/SecondaryNameNode.java","Hadoop/release-0.23.5",0,23,5
"https://github.com/apache/hadoop/blob/release-0.23.6/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/security/JniBasedUnixGroupsMappingWithFallback.java","Hadoop/release-0.23.6",0,23,6
"https://github.com/apache/hadoop/blob/release-0.23.7/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/util/NativeCodeLoader.java","Hadoop/release-0.23.7",0,23,7
"https://github.com/apache/hadoop/blob/release-0.23.7/hadoop-yarn-project/hadoop-yarn/hadoop-yarn-server/hadoop-yarn-server-nodemanager/src/main/java/org/apache/hadoop/yarn/server/nodemanager/containermanager/localizer/ResourceLocalizationService.java","Hadoop/release-0.23.7",0,23,7
"https://github.com/apache/hadoop/blob/release-0.23.9/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/conf/Configuration.java","Hadoop/release-0.23.9",0,23,9
"https://github.com/apache/hadoop/blob/release-0.23.10/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/FSNamesystem.java","Hadoop/release-0.23.10",0,23,10
"https://github.com/apache/hadoop/blob/release-0.23.10/hadoop-hdfs-project/hadoop-hdfs/src/main/java/org/apache/hadoop/hdfs/server/namenode/INodeDirectory.java","Hadoop/release-0.23.10",0,23,10
"https://github.com/apache/hadoop/blob/release-1.0.2/src/contrib/streaming/src/java/org/apache/hadoop/streaming/StreamJob.java","Hadoop/release-1.0.2",1,0,2
"https://github.com/apache/hadoop/blob/release-1.0.2/src/hdfs/org/apache/hadoop/hdfs/server/namenode/SecondaryNameNode.java","Hadoop/release-1.0.2",1,0,2
